Method,Accuracy
Constant,0.0743678730788299
MLP,0.9920674268715914
ResNet,0.4229053049082796
FTTrans,0.9920674268715914
boosted_trees,0.992563212692117
rf,0.9712444224095192
logistic_regression,0.9350520575111552
engression,0.9950421417947448
GAM,
GP,0.970252850768468
