Method,Accuracy
Constant,0.4595997034840622
MLP,0.8276501111934766
ResNet,0.6300963676797627
FTTrans,0.7816901408450704
boosted_trees,0.8465530022238695
rf,0.8098591549295775
logistic_regression,0.7357301704966642
engression,0.8124536693847294
GAM,0.8131949592290586
GP,0.7386953298739807
