Method,Accuracy
Constant,0.367
MLP,0.924
ResNet,0.367
FTTrans,0.9233333333333332
boosted_trees,0.9233333333333332
rf,0.9093333333333332
logistic_regression,0.8316666666666667
engression,0.911
GAM,
GP,0.35833333333333334
