Method,CRPS
constant,1.2203085669892293
MLP,0.3456752518570383
ResNet,0.6893372924079901
FTTrans,0.3880147237113157
distributional_boosted_trees,0.0969539039231897
drf,0.0928538086537993
boosted_trees,0.0970747091295134
rf,0.0913250343494982
linear_regression,0.9388546435550044
engression,0.0583855805117114
GAM,0.044047070447851
GP,
