Method,CRPS
constant,0.8915507652277065
MLP,0.555444226417952
ResNet,0.7891375910689249
FTTrans,0.5609906518614788
distributional_boosted_trees,0.3267431592290283
drf,0.3889322202390635
boosted_trees,0.3352562477547367
rf,0.3919319563501595
linear_regression,0.6547936025079054
engression,0.3071902633498711
GAM,0.5284089367291467
GP,
