Method,CRPS
constant,0.3706040182135498
MLP,0.1699657326848814
ResNet,0.2117777283261487
FTTrans,0.1636399230126669
distributional_boosted_trees,0.0236196236934939
drf,0.3349035892420536
boosted_trees,0.0230708405678504
rf,0.0296331131002506
linear_regression,0.276971620648705
engression,0.0247399921942455
GAM,0.026675746248754455
GP,
