Method,CRPS
constant,2.5043485639141063
MLP,1.2943147505528565
ResNet,1.48761915741802
FTTrans,1.3430805534289292
distributional_boosted_trees,1.1506002346639057
drf,1.1480646435985384
boosted_trees,1.2505385039504024
rf,1.2253982163794002
linear_regression,1.3123136040742849
engression,0.9701533621738458
GAM,1.060074935965562
GP,
