Method,Log Loss
constant,0.6956448682110389
MLP,0.4290176997400455
ResNet,0.5517935473608427
FTTrans,0.4154255303428463
boosted_trees,0.4148101115837015
rf,0.399853116978289
logistic_regression,0.7830013414843042
engression,0.4342782798644758
GAM,0.5327832735044786
GP,0.46957721466282554
