Method,Log Loss
constant,0.6933393071015301
MLP,0.635815930724025
ResNet,0.6423577527156283
FTTrans,0.6425636791441731
boosted_trees,0.643530416071759
rf,0.6448699381696873
logistic_regression,0.660433338887421
engression,0.6724454443984899
GAM,0.654803430882562
GP,0.640724579923688
