Method,Log Loss
constant,0.7129670861931118
MLP,0.2486098445542714
ResNet,0.7026671662848526
FTTrans,0.2016958431777538
boosted_trees,0.1864031790456374
rf,0.2519454085189866
logistic_regression,0.8794767423686908
engression,0.3288792501937525
GAM,
GP,0.2765612256465392
