Method,Log Loss
constant,0.6958537920420507
MLP,0.3720109013405227
ResNet,0.4485389061146752
FTTrans,0.3144449516339299
boosted_trees,0.2629342268249083
rf,0.2845817348404434
logistic_regression,0.4751082814947638
engression,0.4596489591250132
GAM,0.7778739576829649
GP,0.3353568793899935
