Method,Log Loss
constant,0.6982764708974875
MLP,0.5780215003090048
ResNet,0.6131722630117883
FTTrans,0.5483925158661709
boosted_trees,0.5329665182778462
rf,0.5646892197269414
logistic_regression,0.6700576805826682
engression,0.6915681298596974
GAM,
GP,0.5798481350093375
