Method,Log Loss
constant,0.9003841118239954
MLP,0.0197800436979036
ResNet,0.7633368258597344
FTTrans,0.0197579560012807
boosted_trees,0.0258011034457414
rf,0.06939543313623
logistic_regression,0.2089713162203827
engression,0.0162539972085653
GAM,
GP,
