Method,Log Loss
constant,0.6947950041339132
MLP,0.5534703575079564
ResNet,0.5561798286615411
FTTrans,0.467324241404225
boosted_trees,0.4390166405920406
rf,0.4615211106740503
logistic_regression,0.6234125922266731
engression,0.6214603653882121
GAM,0.5099020014419775
GP,0.5188118687030396
