Method,CRPS
constant,1.1559062667849676
MLP,1.1282590971637203
ResNet,1.126157560479686
FTTrans,1.1271072240266373
distributional_boosted_trees,1.1149744664490262
drf,1.0975662788568277
boosted_trees,1.1241807830889172
rf,1.1254423037323067
linear_regression,1.1279286694338786
engression,1.1148628895155122
GAM,
GP,
