Method,CRPS
constant,0.3024477267504665
MLP,0.1806416149879801
ResNet,0.197084189073024
FTTrans,0.18603703119880596
distributional_boosted_trees,0.0269724462349247
drf,0.2483643995067817
boosted_trees,0.0251505526807459
rf,0.0289673767108329
linear_regression,0.2321648414546437
engression,0.0242893675079915
GAM,
GP,
