Method,CRPS
constant,242.88776469782115
MLP,219.37164906179805
ResNet,217.23938918336907
FTTrans,216.34910387619968
distributional_boosted_trees,340.80542322371343
drf,194.0646208367079
boosted_trees,213.1560837228303
rf,213.558005378146
linear_regression,222.27032189481275
engression,200.40496514803672
GAM,
GP,
