Method,CRPS
constant,0.3086384195172386
MLP,0.1950162340022288
ResNet,0.1922276618357033
FTTrans,0.19229931145520782
distributional_boosted_trees,0.0391373348325754
drf,0.0359181264020977
boosted_trees,0.0396644827417201
rf,0.0402151902094512
linear_regression,0.1307087908032443
engression,0.035770438788362
GAM,
GP,
