Method,CRPS
constant,0.3347111642559431
MLP,0.2480617168018917
ResNet,0.2477049281793758
FTTrans,0.25109313805313294
distributional_boosted_trees,0.1804660596507983
drf,0.1454194180028458
boosted_trees,0.1962208322187885
rf,0.1942456453802541
linear_regression,0.2527673379409086
engression,0.174794326006361
GAM,
GP,
