Method,CRPS
constant,0.3732795961466429
MLP,0.2686979215868129
ResNet,0.2705548254932279
FTTrans,0.26791434816884807
distributional_boosted_trees,0.1913899577111331
drf,0.2000354491538437
boosted_trees,0.197761398573544
rf,0.2030084234504873
linear_regression,0.2342705159327076
engression,0.2020139251470267
GAM,
GP,
