Method,CRPS
constant,0.46062656462782375
MLP,0.3558307879303074
ResNet,0.35817433494785733
FTTrans,
distributional_boosted_trees,0.3120746783393814
drf,0.33531243585539916
boosted_trees,0.312488357932902
rf,0.3275783592884713
linear_regression,0.7510973259370011
engression,0.32954511335053377
GAM,
GP,
