Method,RMSE
constant,41.5075557462467
MLP,3.169250249862671
ResNet,5.872939109802246
FTTrans,2.1709702014923096
boosted_trees,4.582198615853817
rf,5.950568227482635
linear_regression,30.650010129619243
engression,2.4979937076568604
GAM,21.97277704876666
