Method,RMSE
constant,3.1478997045060075
MLP,2.0526397228240967
ResNet,2.039263963699341
FTTrans,2.101015090942383
boosted_trees,2.070454576278809
rf,2.0510359589900133
linear_regression,2.1389364652718994
engression,2.0435612201690674
GAM,2.0859279745067716
