Method,RMSE
constant,0.5733456349393562
MLP,0.2572048306465149
ResNet,0.2578856348991394
FTTrans,0.2443857640028
boosted_trees,0.224852637004959
rf,0.241262257562456
linear_regression,0.3426977740491507
engression,0.2519421875476837
GAM,0.2689845761931636
