Method,RMSE
constant,0.8009710461924144
MLP,0.15578436851501465
ResNet,0.4423564374446869
FTTrans,0.06211993470788002
boosted_trees,0.09874098113420414
rf,0.1362006062999433
linear_regression,0.3289917525857751
engression,0.08277537673711777
GAM,0.1364908264704779
