Method,RMSE
constant,1.0125517996257294
MLP,0.4369783103466034
ResNet,0.2504902482032776
FTTrans,0.2482612580060959
boosted_trees,0.2412979630964359
rf,0.23925664193505097
linear_regression,0.2728861006196234
engression,0.2443941831588745
GAM,2.1069151273831856
