Method,RMSE
constant,1.562032862679048
MLP,0.5455430746078491
ResNet,0.6082345843315125
FTTrans,0.6118940711021423
boosted_trees,0.5085208399752046
rf,0.5638469516142588
linear_regression,0.8247650050787634
engression,0.5414159893989563
GAM,0.6508998328324945
