Method,RMSE
constant,0.52661664839622
MLP,0.20405453443527222
ResNet,0.19006377458572388
FTTrans,0.18284936249256134
boosted_trees,0.17625093224609936
rf,0.18666083796088728
linear_regression,0.2641641142694731
engression,0.18186967074871063
GAM,0.2120679217619475
