Method,RMSE
constant,0.05974628321569393
MLP,0.018314775079488754
ResNet,0.020803384482860565
FTTrans,0.025197213515639305
boosted_trees,0.022357617149774175
rf,0.023565070193430508
linear_regression,0.04757821131791741
engression,0.017882633954286575
GAM,0.025748834876491326
