Method,RMSE
constant,0.028107232438823255
MLP,0.027258021757006645
ResNet,0.02759152092039585
FTTrans,0.02847585827112198
boosted_trees,0.026821583988534636
rf,0.026682984099530124
linear_regression,0.027435072900907104
engression,0.027286620810627937
GAM,0.028643332004786307
