Method,RMSE
constant,0.5530654698104054
MLP,0.10455243289470673
ResNet,0.11940161883831024
FTTrans,0.09032368659973145
boosted_trees,0.08904541157657621
rf,0.08999666081148296
linear_regression,0.2478103788422957
engression,0.08821979910135269
GAM,0.08768319654988672
