Method,RMSE
constant,0.6002914346912253
MLP,0.4156302213668823
ResNet,0.4156619906425476
FTTrans,0.4145335257053375
boosted_trees,0.40115221111597127
rf,0.3923953756260024
linear_regression,0.4717714989226583
engression,0.4220772981643677
GAM,0.5431895067903774
