Method,Log Loss
constant,0.6932250886083775
MLP,0.5733188939447408
ResNet,0.5753688158818188
FTTrans,0.5574098242792305
boosted_trees,0.5493343237239727
rf,0.5590642707996805
logistic_regression,0.6391583394107943
engression,0.5933785081307349
GAM,
