Method,Log Loss
constant,0.6933225665626778
MLP,0.6667375700564016
ResNet,0.6702310800493052
FTTrans,0.6647509351673173
boosted_trees,0.6123877243833998
rf,0.640035048811975
logistic_regression,0.6922508336922031
engression,0.6569269847126014
GAM,
