Method,Log Loss
constant,0.6934003105698833
MLP,0.5587418601235301
ResNet,0.5678593915196443
FTTrans,0.5523356267633821
boosted_trees,0.5510691953878738
rf,0.552547547932408
logistic_regression,0.5807054055820852
engression,0.5686456439304864
GAM,
