Method,Log Loss
constant,0.693186753596605
MLP,0.31943486130898285
ResNet,0.3150793380512258
FTTrans,0.31120746796957355
boosted_trees,0.2775959283380641
rf,0.3052068728109103
logistic_regression,0.5835256224837333
engression,0.3658370081024046
GAM,
