Method,Log Loss
constant,0.6934377185558732
MLP,0.44438328105943675
ResNet,0.45129660840247354
FTTrans,0.4371371117762451
boosted_trees,0.42222373799140284
rf,0.42980489664501065
logistic_regression,0.5229924519968007
engression,0.44661808131708003
GAM,
