Method,Log Loss
constant,0.693131180526233
MLP,0.665283281116761
ResNet,0.6667337545175798
FTTrans,0.6663350520949969
boosted_trees,0.6623822596304336
rf,0.6629562475178341
logistic_regression,0.6685128127728633
engression,0.6736734385371631
GAM,
