Method,Log Loss
constant,0.693476463756346
MLP,0.027241961795270716
ResNet,0.03900309780100447
FTTrans,0.03180189758027486
boosted_trees,0.028209981088140292
rf,0.057841611704986425
logistic_regression,0.32831332116442435
engression,0.03007678569207762
GAM,
