Method,Accuracy
Constant,0.48589993502274204
MLP,0.7962313190383365
ResNet,0.5485380116959064
FTTrans,0.8109161793372319
boosted_trees,0.8359974009096817
rf,0.8249512670565302
logistic_regression,0.7463287849252761
engression,0.7901234567901234
GAM,0.4332683560753736
