Method,CRPS
constant,0.5725161645123086
MLP,0.4435352434221972
ResNet,0.5032689138835816
FTTrans,0.4180516370980903
distributional_boosted_trees,0.36065200428651534
drf,0.397121708117888
boosted_trees,0.3878781896467527
rf,0.4050819703646579
linear_regression,0.7235116581301911
engression,0.5581248152168912
GAM,0.5419368962305625
