Method,RMSE
constant,0.6745050065594842
MLP,0.0714190229773521
ResNet,0.2245331853628158
FTTrans,0.091435819864273
boosted_trees,0.0621340938105684
rf,0.0648295837895126
linear_regression,0.4992135206293393
engression,0.117568053305149
GAM,0.06702078793407257
GP,
