Method,RMSE
constant,1.0045237063954195
MLP,0.2260445207357406
ResNet,0.8506231904029846
FTTrans,0.4070483446121216
boosted_trees,0.2405513310302668
rf,0.3349803561732983
linear_regression,1.0485510775328235
engression,0.1456572264432907
GAM,0.15230310544088532
GP,
