Method,RMSE
constant,0.02643704166965466
MLP,1.9419598579406738
ResNet,0.026453444734215736
FTTrans,
boosted_trees,0.025682173620710257
rf,0.02573958534214659
linear_regression,15.287380620455625
engression,2.938082456588745
GAM,
GP,
