Method,RMSE
constant,1.070754185053631
MLP,0.3717418909072876
ResNet,0.3397625088691711
FTTrans,0.1174716278910636
boosted_trees,0.1145272391537384
rf,0.1719312080319136
linear_regression,0.3144677907307593
engression,0.5997544527053833
GAM,0.32910862443592337
GP,
