Method,Log Loss
constant,0.7032531762902162
MLP,0.5596240813291452
ResNet,0.8094014076358448
FTTrans,0.5693245139956523
boosted_trees,0.5546603061487957
rf,0.5547831957016605
logistic_regression,0.6045949662653246
engression,0.603362198919412
GAM,0.5604468767610983
GP,
