Method,Log Loss
constant,0.6934598495358932
MLP,0.4660239211164667
ResNet,0.4662304066229032
FTTrans,0.4737292320752497
boosted_trees,0.4781262368676865
rf,0.4947571614547948
logistic_regression,0.6070891118398669
engression,0.558520226959358
GAM,0.7518273507961488
GP,
