Method,Log Loss
constant,0.7379929407009505
MLP,0.6027722079655162
ResNet,0.8446986682203378
FTTrans,0.6030629130801183
boosted_trees,0.6014171282562052
rf,0.602081184654686
logistic_regression,0.6121877089709278
engression,0.6076664179585497
GAM,0.6063141832531744
GP,
