Method,CRPS
constant,0.7629464636540384
MLP,0.3522700820902897
ResNet,0.4981064116996329
FTTrans,0.3543731230061175
distributional_boosted_trees,0.0186572863867034
drf,0.0058908716210207
boosted_trees,0.0094814183276791
rf,0.0065942068340415
linear_regression,0.4451017732145341
engression,0.011628731199504
GAM,0.006577179635164751
GP,
