Method,CRPS
constant,0.9368010183485772
MLP,0.5463100269180848
ResNet,0.7454266409784233
FTTrans,0.5437204977971682
distributional_boosted_trees,0.3229478219002651
drf,0.4220857602834972
boosted_trees,0.317053983540886
rf,0.4376949140250175
linear_regression,0.6658296370546982
engression,0.3850714102918542
GAM,0.4984890736784457
GP,
