Method,CRPS
constant,0.473319535797788
MLP,0.35259434937007456
ResNet,0.3790815356320433
FTTrans,
distributional_boosted_trees,0.3184677215793151
drf,0.3476719244656509
boosted_trees,0.3178572245507702
rf,0.33431318991693987
linear_regression,0.752997252754461
engression,0.34625782955088763
GAM,
GP,
