Method,CRPS
constant,9.043566530504473
MLP,6.247705493999916
ResNet,7.084961289016751
FTTrans,
distributional_boosted_trees,6.5164355507765785
drf,4.046022536750111
boosted_trees,4.321736542727668
rf,4.166076159034542
linear_regression,45090.04129919319
engression,5.293839082668979
GAM,
GP,
