Method,RMSE
constant,0.7582535499704692
MLP,0.2808261513710022
ResNet,0.4839959144592285
FTTrans,0.2985462248325348
boosted_trees,0.2648002473099894
rf,0.3006722849633003
linear_regression,0.3149204127243986
engression,0.2447622865438461
GAM,0.2834466494254349
GP,
