Method,Log Loss
constant,0.6931698788841261
MLP,0.7038131359742467
ResNet,0.6993915714969898
FTTrans,0.68980310210632
boosted_trees,0.6617616312774838
rf,0.6611886143277391
logistic_regression,0.7114312070988303
engression,0.7187372330949988
GAM,0.6907726106581088
GP,0.6830435971746018
