Method,Log Loss
constant,0.825685762475463
MLP,0.0745077899797708
ResNet,0.6746746035142038
FTTrans,0.0145752092332226
boosted_trees,0.0476613381987226
rf,0.0755312468244703
logistic_regression,0.5305872569856225
engression,0.0241757095599722
GAM,
GP,
