Method,Log Loss
constant,0.6943490406432553
MLP,0.6358530344347435
ResNet,0.5577701831419417
FTTrans,0.4966705633635378
boosted_trees,0.4359782990345314
rf,0.4652459079744649
logistic_regression,0.6395268606318466
engression,0.6892114199375349
GAM,
GP,0.5266882475840375
