Method,Log Loss
constant,0.7008828026834757
MLP,0.5641033119237673
ResNet,0.655916049624252
FTTrans,0.4768007309646676
boosted_trees,0.4662632230283949
rf,0.4661567405436237
logistic_regression,0.6548476270534072
engression,0.5993190422837267
GAM,0.5302845519329594
GP,
