Method,Log Loss
constant,0.7866882408537531
MLP,0.1547277962133933
ResNet,0.7349563498312651
FTTrans,0.1503683559921972
boosted_trees,0.1585503771153578
rf,0.2271755383619119
logistic_regression,0.3554441225175267
engression,0.2037312447519709
GAM,0.1688377262255511
GP,0.3619026778953103
