Method,Log Loss
constant,0.693794765804656
MLP,0.713610815423069
ResNet,0.7056510297837036
FTTrans,0.5088430821822116
boosted_trees,0.5164811111441034
rf,0.5103010389007452
logistic_regression,0.7417637966645371
engression,0.6586641718317339
GAM,0.571090656442039
GP,0.5445225449265795
