Method,Log Loss
constant,0.7157938388441936
MLP,0.3687436386495256
ResNet,0.6883207544742378
FTTrans,0.2476811579764536
boosted_trees,0.2117707494849956
rf,0.2536067208957588
logistic_regression,0.3707838468783344
engression,0.3577413236952392
GAM,
GP,0.31711752555861955
