Method,Log Loss
constant,0.6970802613344887
MLP,0.4619667365050951
ResNet,0.5332298553512382
FTTrans,0.4639200474354035
boosted_trees,0.4225459404846631
rf,0.4306959805102933
logistic_regression,0.7845497685769753
engression,0.455016799640709
GAM,0.4530832671609646
GP,0.5134850615959636
