Method,CRPS
constant,2.0782988166960674
MLP,1.281611512014464
ResNet,1.7007268888421632
FTTrans,1.2499410977964391
distributional_boosted_trees,1.036198522553038
drf,1.0522733455637563
boosted_trees,1.061440580522293
rf,1.032418830978607
linear_regression,1.1172791528867445
engression,0.97793216225599
GAM,1.0488024778307998
GP,
