Method,CRPS
constant,1.1247230065954583
MLP,1.1172802690761106
ResNet,1.1054768625387017
FTTrans,1.0807449397249158
distributional_boosted_trees,1.0881084271039978
drf,1.0443661305937042
boosted_trees,1.0795904397299985
rf,1.079180276156246
linear_regression,1.1060153233107488
engression,1.088649500354956
GAM,1.6008747522293736
GP,
