Method,CRPS
constant,8.396973479453063
MLP,3.938580589866343
ResNet,7.370519704450502
FTTrans,3.9551090960598185
distributional_boosted_trees,0.1266878320298467
drf,0.0831979442505319
boosted_trees,0.1045100873920077
rf,0.1603188486916317
linear_regression,3.773434792998436
engression,0.1037809428684417
GAM,3.9573578340769564
GP,
